#{"t_start": 1757786018.3683665, "env_id": null}
r,l,t
-6.5,40,4032.39522
-7.0,40,4034.789258
-7.0,40,4037.244611
-7.0,40,4039.773643
-7.0,40,4042.228827
-6.5,40,4044.746972
-6.5,40,4047.197027
-7.0,40,4049.647204
-7.0,40,4052.072948
-6.5,40,4054.589097
-7.0,40,4057.171166
-7.0,40,4059.612043
-6.5,40,4062.186862
-7.0,40,4064.601692
-7.5,40,4067.155162
-7.0,40,4069.682994
-7.0,40,4072.200279
-6.5,40,4109.426798
-6.5,40,4111.794069
-7.0,40,4114.214542
-7.0,40,4116.660274
-7.0,40,4119.065908
-7.0,40,4121.393794
-6.0,40,4123.925687
-7.0,40,4126.514895
-7.0,40,4129.094061
-7.0,40,4131.575658
-7.5,40,4134.093469
-7.0,40,4136.477947
-6.5,40,4138.888673
-7.0,40,4141.225648
-7.5,40,4143.66158
-6.5,40,4146.262919
-6.5,40,4148.676979
-6.0,40,4151.143142
-7.0,40,4153.645418
-7.0,40,4156.017745
-7.0,40,4158.38787
-6.5,40,4160.896099
-6.5,40,4163.272333
-6.5,40,4165.673877
-6.5,40,4168.050653
-7.0,40,4204.329175
-7.0,40,4206.615195
-7.0,40,4208.987398
-6.0,40,4211.268785
-7.0,40,4213.757489
-7.0,40,4216.171902
-6.5,40,4218.613012
-7.5,40,4221.110258
-7.0,40,4223.631825
-6.5,40,4226.035737
-6.5,40,4228.485462
-6.5,40,4230.777195
-7.0,40,4233.244157
-7.0,40,4235.596362
-6.5,40,4238.005317
-6.5,40,4240.451145
-7.0,40,4242.813697
-6.5,40,4245.220331
-7.0,40,4247.692257
-7.0,40,4250.109852
-6.0,40,4252.538094
-7.0,40,4255.06188
-6.5,40,4257.503693
-6.5,40,4259.930381
-7.0,40,4262.355338
-6.0,40,4299.06293
-7.0,40,4301.485965
-7.0,40,4303.771082
-6.5,40,4306.142541
-7.0,40,4308.678357
-6.5,40,4311.177391
-6.5,40,4313.702307
-6.5,40,4316.367695
-6.5,40,4318.68539
-7.0,40,4321.254766
-6.5,40,4323.5567
-6.0,40,4325.967255
-7.0,40,4328.466413
-7.0,40,4330.907712
-6.5,40,4333.192322
-6.0,40,4335.762389
-7.0,40,4338.242997
-6.5,40,4340.645363
-6.5,40,4343.11686
-6.5,40,4345.553028
-7.0,40,4347.860268
-6.5,40,4350.186187
-7.0,40,4352.687889
-6.5,40,4355.146496
-7.0,40,4357.713463
-6.0,40,4389.216472
-6.5,40,4391.514464
-6.5,40,4393.94789
-6.5,40,4396.33691
-7.0,40,4398.757821
-7.0,40,4401.127753
-6.5,40,4403.490098
-7.5,40,4405.863485
-6.5,40,4408.159716
-6.5,40,4410.504962
-7.0,40,4412.967082
-7.0,40,4415.308859
-6.5,40,4417.567428
-7.0,40,4419.99314
-7.0,40,4422.336182
-7.5,40,4424.714455
-7.0,40,4427.157479
-7.0,40,4429.605947
-7.0,40,4431.84431
-7.0,40,4434.33931
-6.5,40,4436.78757
-6.5,40,4439.036297
-6.0,40,4441.389588
-6.0,40,4443.762106
-6.5,40,4446.131734
-6.5,40,4482.959885
-7.0,40,4485.193439
-7.0,40,4487.567503
-7.0,40,4490.025657
-6.5,40,4492.358716
-6.0,40,4494.913657
-6.5,40,4497.297393
-7.0,40,4499.742512
-7.0,40,4502.200411
-7.0,40,4504.703874
-6.5,40,4507.129982
-6.5,40,4509.446243
-6.5,40,4511.967788
-6.5,40,4514.336596
-7.0,40,4516.693916
-6.5,40,4519.090034
-6.0,40,4521.511571
-6.5,40,4523.826944
-7.0,40,4526.266706
-7.0,40,4528.661502
-7.0,40,4531.272449
-6.5,40,4533.638619
-6.5,40,4536.01508
-7.0,40,4538.514503
-7.0,40,4541.009737
-6.5,40,4577.896477
-7.0,40,4580.220221
-7.0,40,4582.600232
-6.0,40,4584.996016
-7.0,40,4587.397651
-7.0,40,4589.776014
-6.5,40,4592.250855
-7.0,40,4594.620729
-7.0,40,4596.894713
-7.0,40,4599.245888
-6.0,40,4601.568456
-6.5,40,4603.839386
-6.0,40,4606.266651
-7.0,40,4608.635506
-6.5,40,4611.032285
-6.5,40,4613.430871
-6.5,40,4615.757046
-7.0,40,4618.271145
-6.5,40,4620.702812
-6.5,40,4623.192743
-6.5,40,4625.703537
-6.5,40,4628.118251
-7.5,40,4630.359164
-6.5,40,4632.688669
-6.5,40,4634.974261
-6.5,40,4671.002512
-6.5,40,4673.502635
-6.5,40,4675.823248
-6.5,40,4678.365783
-6.5,40,4680.606519
-7.0,40,4683.028649
-6.5,40,4685.374427
-7.0,40,4687.776431
-7.0,40,4690.160506
-6.5,40,4692.633474
-7.0,40,4695.003716
-7.0,40,4697.434125
-6.5,40,4699.794981
-7.0,40,4702.3064
-6.5,40,4704.699461
-6.5,40,4707.114271
-6.5,40,4709.518864
-6.5,40,4711.854722
-6.0,40,4714.274698
-6.5,40,4716.60768
-7.0,40,4718.932881
-6.5,40,4721.363656
-6.5,40,4723.808968
-6.0,40,4726.111717
-6.0,40,4728.532282
-6.5,40,4759.992313
-7.0,40,4762.339924
-6.5,40,4764.833036
-7.0,40,4767.151587
-7.0,40,4769.418636
-7.0,40,4771.734989
-6.5,40,4774.212116
-6.5,40,4776.556942
-6.0,40,4778.855199
-6.5,40,4781.284048
-6.5,40,4783.79741
-7.0,40,4786.251315
-7.0,40,4788.8704
-7.0,40,4791.308388
-7.0,40,4793.844907
-6.5,40,4796.282389
-7.0,40,4798.675339
-7.0,40,4801.030944
-6.5,40,4803.572441
-6.5,40,4805.871634
-6.5,40,4808.266889
-7.0,40,4810.683333
-7.0,40,4813.157188
-7.0,40,4815.497425
-6.5,40,4817.829798
-7.0,40,4854.641989
-6.5,40,4856.958038
-6.5,40,4859.20009
-7.0,40,4861.508186
-7.0,40,4863.859934
-6.5,40,4866.254618
-7.0,40,4868.6378
-6.5,40,4870.949289
-7.0,40,4873.292375
-6.5,40,4875.778097
-6.5,40,4878.039168
-7.0,40,4880.515514
-7.0,40,4882.900312
-6.5,40,4885.376888
-7.0,40,4887.832756
-6.0,40,4890.244244
-6.5,40,4892.703967
-7.0,40,4895.034499
-7.0,40,4897.287005
-7.0,40,4899.584639
-6.5,40,4902.03402
-6.0,40,4904.346405
-6.5,40,4906.71349
-7.0,40,4909.25474
-7.0,40,4911.612629
-6.5,40,4948.328253
-6.5,40,4950.648082
-7.0,40,4952.965895
-6.5,40,4955.422432
-7.0,40,4957.893108
-6.0,40,4960.295118
-6.0,40,4962.682326
-6.0,40,4965.040124
-6.5,40,4967.463803
-6.0,40,4969.895411
-7.0,40,4972.474226
-6.5,40,4974.879152
-7.0,40,4977.323069
-7.0,40,4979.679252
-7.0,40,4982.09713
-6.5,40,4984.513359
-6.5,40,4986.994291
-6.5,40,4989.240284
-7.0,40,4991.51621
-7.0,40,4993.909079
-6.5,40,4996.402712
-7.0,40,4998.859111
-7.0,40,5001.246505
-6.0,40,5003.678997
-7.0,40,5006.030827
-6.5,40,5037.396912
-6.5,40,5039.695556
-6.5,40,5042.070683
-6.5,40,5044.517051
-6.5,40,5046.858113
-6.5,40,5049.310853
-7.0,40,5051.616582
-7.0,40,5053.962804
-7.0,40,5056.335418
-7.0,40,5058.844803
-7.0,40,5061.250798
-6.5,40,5063.632792
-7.0,40,5066.072797
-7.0,40,5068.481866
-7.0,40,5070.860667
-7.0,40,5073.305658
-7.0,40,5075.746301
-7.0,40,5078.09666
-6.5,40,5080.511419
-7.0,40,5082.802705
-7.0,40,5085.114811
-6.5,40,5087.479264
-6.5,40,5089.993192
-6.5,40,5092.290116
-7.0,40,5094.676718
-7.0,40,5131.444158
-7.0,40,5133.924101
-7.0,40,5136.249963
-6.5,40,5138.540948
-6.5,40,5141.042269
-7.0,40,5143.48609
-7.5,40,5145.914907
-7.0,40,5148.282703
-6.5,40,5150.68839
-6.5,40,5153.066693
-6.5,40,5155.605353
-6.5,40,5158.044779
-7.0,40,5160.327474
-7.0,40,5162.765001
-6.5,40,5165.138071
-6.0,40,5167.513793
-7.0,40,5169.862614
-7.0,40,5172.336011
-7.0,40,5174.698929
-6.0,40,5177.086671
-6.0,40,5179.474343
-6.0,40,5181.813771
-7.0,40,5184.217624
-7.0,40,5186.694029
-6.5,40,5189.113905
-7.0,40,5226.085188
-6.5,40,5228.448535
-6.5,40,5230.751989
-7.0,40,5233.288329
-5.5,40,5235.726721
-7.0,40,5238.130068
-7.0,40,5240.655473
-5.5,40,5243.024664
-7.0,40,5245.344749
-7.0,40,5247.752763
-6.5,40,5250.1671
-7.0,40,5252.579289
-7.0,40,5254.958728
-7.0,40,5257.41113
-6.5,40,5259.775232
-6.0,40,5262.23623
-6.0,40,5264.558364
-7.0,40,5266.883677
-6.0,40,5269.247176
-7.0,40,5271.629683
-7.0,40,5274.05789
-7.0,40,5276.364531
-6.5,40,5278.67888
-5.5,40,5281.089372
-6.5,40,5283.61107
-6.0,40,5320.135324
-7.0,40,5322.517919
-6.5,40,5325.048719
-7.0,40,5327.540856
-7.0,40,5329.819343
-6.0,40,5332.187439
-7.0,40,5334.553895
-6.5,40,5336.966955
-7.0,40,5339.354056
-7.0,40,5341.84514
-7.0,40,5344.403015
-7.0,40,5346.818759
-7.0,40,5349.273538
-7.0,40,5351.589818
-7.0,40,5353.848468
-6.5,40,5356.202661
-6.0,40,5358.716968
-6.5,40,5361.135991
-7.0,40,5363.771112
-6.5,40,5366.330046
-7.0,40,5368.80459
-6.5,40,5371.167249
-7.0,40,5373.511964
-7.0,40,5375.90241
-7.0,40,5378.370208
-7.0,40,5410.453776
-6.5,40,5412.748086
-6.5,40,5415.129281
-7.0,40,5417.42239
-7.0,40,5419.787412
-7.0,40,5422.250746
-7.0,40,5424.690216
-7.0,40,5427.170574
-6.5,40,5429.441724
-6.5,40,5431.745499
-6.5,40,5434.177312
-6.5,40,5436.686876
-6.5,40,5438.887819
-7.0,40,5441.420326
-7.0,40,5443.757507
-6.5,40,5446.23251
-7.0,40,5448.670318
-7.0,40,5451.199027
-7.0,40,5453.676955
-6.5,40,5456.148603
-7.0,40,5458.487256
-6.5,40,5460.919628
-7.0,40,5463.161791
-6.5,40,5465.677615
-6.0,40,5467.934185
-7.0,40,5504.901791
-6.5,40,5507.249256
-7.5,40,5509.621539
-7.0,40,5512.061809
-6.5,40,5514.556544
-6.5,40,5517.031672
-6.5,40,5519.612883
-6.5,40,5521.957981
-7.0,40,5524.464671
-7.0,40,5526.844412
-6.5,40,5529.413321
-6.0,40,5531.770018
-6.5,40,5534.072488
-6.5,40,5536.548105
-6.5,40,5539.014709
-6.5,40,5541.532045
-6.5,40,5544.043959
-6.5,40,5546.633394
-7.0,40,5549.147771
-7.0,40,5551.50281
-6.5,40,5554.053723
-6.5,40,5556.297044
-7.0,40,5558.779982
-7.0,40,5561.143293
-7.0,40,5563.614868
-6.5,40,5599.905079
-7.0,40,5602.167912
-6.5,40,5604.633457
-6.0,40,5607.184187
-7.5,40,5609.556494
-7.0,40,5611.934305
-7.0,40,5614.379753
-6.5,40,5616.771131
-6.5,40,5618.952135
-7.0,40,5621.332436
-7.0,40,5623.549275
-6.5,40,5625.881284
-7.0,40,5628.311325
-6.5,40,5630.602087
-6.5,40,5632.966605
-6.5,40,5635.479253
-6.0,40,5637.98539
-7.0,40,5640.404201
-7.0,40,5642.840969
-6.5,40,5645.229243
-7.0,40,5647.589854
-7.0,40,5649.919694
-7.0,40,5652.306762
-7.0,40,5654.617625
-7.0,40,5657.117003
-6.0,40,5689.44011
-6.5,40,5691.725612
-7.0,40,5694.199308
-7.0,40,5696.51989
-7.0,40,5698.815172
-6.5,40,5701.284564
-7.0,40,5703.669173
-5.5,40,5705.891505
-7.0,40,5708.425523
-7.0,40,5710.770568
-7.0,40,5713.344173
-7.0,40,5715.747284
-6.5,40,5718.232482
-7.0,40,5720.623339
-6.0,40,5723.237725
-6.0,40,5725.576096
-7.0,40,5727.903878
-7.0,40,5730.288233
-7.0,40,5732.729607
-6.5,40,5735.100282
-6.5,40,5737.651086
-6.5,40,5739.994362
-5.0,40,5742.285679
-7.0,40,5744.703915
-6.5,40,5747.175403
-7.0,40,5783.964887
-6.5,40,5786.265872
-6.5,40,5788.556729
-7.0,40,5790.977589
-6.0,40,5793.325397
-6.5,40,5795.698128
-6.5,40,5798.027557
-6.0,40,5800.593645
-7.0,40,5802.935815
-6.0,40,5805.284065
-6.5,40,5807.743125
-7.0,40,5810.224642
-6.5,40,5812.653964
-7.0,40,5815.139198
-6.5,40,5817.581412
-6.5,40,5819.917916
-6.0,40,5822.404256
-6.5,40,5824.81718
-6.5,40,5827.143035
-6.5,40,5829.48304
-7.0,40,5831.905418
-6.0,40,5834.41272
-7.0,40,5836.782174
-7.0,40,5839.222015
-7.0,40,5841.618481
-7.0,40,5877.293187
-6.5,40,5879.68432
-6.0,40,5882.088203
-7.0,40,5884.408481
-5.5,40,5886.718323
-6.5,40,5888.972356
-6.5,40,5891.340105
-6.5,40,5893.62602
-7.0,40,5895.933694
-6.0,40,5898.291152
-6.0,40,5900.663099
-7.0,40,5903.14793
-6.0,40,5905.549639
-6.0,40,5907.931255
-7.0,40,5910.367299
-6.5,40,5912.817242
-7.0,40,5915.262908
-6.5,40,5917.708
-7.0,40,5920.292308
-6.5,40,5922.642384
-7.0,40,5924.929977
-6.5,40,5927.360667
-6.0,40,5929.778767
-7.0,40,5932.049153
-7.0,40,5934.460346
-6.5,40,5970.261823
-6.5,40,5972.620508
-7.0,40,5974.956623
-6.5,40,5977.398242
-6.5,40,5979.669497
-7.0,40,5982.117463
-7.0,40,5984.575444
-6.5,40,5986.948992
-7.0,40,5989.410037
-6.5,40,5991.836642
-7.0,40,5994.310852
-6.5,40,5996.752177
-7.0,40,5999.105312
-7.0,40,6001.559702
-6.5,40,6003.917072
-7.0,40,6006.472431
-7.0,40,6008.944463
-6.0,40,6011.347242
-7.0,40,6013.629184
-7.0,40,6016.055901
-6.5,40,6018.401179
-6.5,40,6021.006786
-6.5,40,6023.514025
-7.0,40,6025.907165
-7.5,40,6028.306244
-6.5,40,6060.473535
-6.5,40,6062.779091
-7.0,40,6065.154576
-7.0,40,6067.569953
-7.0,40,6070.12278
-6.5,40,6072.574146
-6.0,40,6075.049956
-7.0,40,6077.320861
-7.0,40,6079.682816
-7.0,40,6082.128789
-6.5,40,6084.472349
-6.5,40,6086.881881
-6.5,40,6089.250595
-6.5,40,6091.72086
-6.5,40,6094.008764
-7.0,40,6096.475656
-6.5,40,6098.908215
-6.5,40,6101.463385
-6.0,40,6103.865942
-6.5,40,6106.15086
-6.5,40,6108.615947
-6.5,40,6110.94188
-6.5,40,6113.386339
-7.0,40,6115.796471
-6.5,40,6118.042126
-6.5,40,6155.039215
-6.5,40,6157.447065
-6.5,40,6159.793301
-7.0,40,6162.024616
-6.5,40,6164.517539
-6.0,40,6166.886899
-6.5,40,6169.284508
-6.5,40,6171.868332
-7.0,40,6174.263952
-6.5,40,6176.673482
-7.0,40,6179.028889
-6.0,40,6181.454521
-6.0,40,6183.724192
-7.0,40,6186.137423
-6.5,40,6188.446712
-7.0,40,6190.840358
-6.5,40,6193.312938
-6.5,40,6195.595734
-7.0,40,6198.033482
-7.0,40,6200.512494
-6.5,40,6202.899208
-7.0,40,6205.254861
-7.0,40,6207.651759
-7.0,40,6209.948146
-6.5,40,6212.378114
-6.5,40,6249.928091
-6.5,40,6252.175246
-7.0,40,6254.470626
-6.5,40,6256.781946
-6.5,40,6259.054858
-7.0,40,6261.424735
-7.0,40,6263.754438
-6.5,40,6266.076681
-6.5,40,6268.574789
-7.0,40,6271.071894
-6.0,40,6273.595474
-6.5,40,6275.925642
-6.5,40,6278.303334
-7.0,40,6280.702792
-6.5,40,6283.212783
-6.5,40,6285.668407
-6.5,40,6288.039108
-6.5,40,6290.472365
-6.5,40,6292.926349
-7.0,40,6295.350938
-7.0,40,6297.788986
-6.5,40,6300.145056
-6.5,40,6302.53626
-7.0,40,6304.924111
-6.5,40,6307.339061
-6.0,40,6339.434672
-6.0,40,6341.796547
-6.5,40,6344.217047
-6.0,40,6346.496718
-6.5,40,6348.894242
-6.0,40,6351.258059
-6.5,40,6353.609818
-7.0,40,6356.006742
-6.0,40,6358.42742
-6.5,40,6360.845229
-7.0,40,6363.239946
-6.5,40,6365.589915
-6.5,40,6367.946911
-6.5,40,6370.404937
-6.5,40,6372.81975
-6.5,40,6375.303174
-6.0,40,6377.681006
-7.0,40,6380.059537
-6.5,40,6382.314012
-6.0,40,6384.653029
-7.0,40,6387.065088
-6.5,40,6389.417465
-6.0,40,6391.745059
-6.5,40,6394.266237
-7.0,40,6396.636927
-6.5,40,6432.905697
-6.5,40,6435.30675
-7.0,40,6437.741286
-6.5,40,6440.042979
-6.5,40,6442.473316
-6.0,40,6444.86074
-6.5,40,6447.242193
-6.0,40,6449.605744
-6.5,40,6452.201257
-6.5,40,6454.641465
-7.0,40,6457.089792
-7.0,40,6459.521246
-6.5,40,6462.011265
-7.0,40,6464.464336
-6.5,40,6466.859226
-7.0,40,6469.250123
-6.5,40,6471.632488
-6.5,40,6474.038927
-6.5,40,6476.528953
-7.0,40,6478.863434
-6.5,40,6481.264884
-7.0,40,6483.719132
-6.5,40,6486.155879
-6.5,40,6488.487774
-6.5,40,6490.828097
-6.5,40,6527.904847
-6.5,40,6530.231674
-6.0,40,6532.546738
-6.0,40,6534.861067
-7.0,40,6537.181156
-6.5,40,6539.601418
-6.5,40,6541.958932
-7.0,40,6544.2584
-7.5,40,6546.591845
-6.5,40,6548.938298
-6.0,40,6551.322488
-6.5,40,6553.723475
-5.5,40,6556.085004
-7.0,40,6558.518373
-7.0,40,6560.85305
-7.0,40,6563.209297
-7.0,40,6565.72964
-7.0,40,6568.083205
-7.0,40,6570.546441
-6.0,40,6572.972663
-6.5,40,6575.529994
-7.0,40,6577.817204
-7.0,40,6580.08762
-6.5,40,6582.47962
-7.0,40,6584.720717
-6.5,40,6622.178368
-6.5,40,6624.56916
-7.0,40,6627.141432
-6.0,40,6629.474543
-6.5,40,6631.86429
-6.5,40,6634.232722
-6.0,40,6636.635763
-7.0,40,6639.000723
-6.5,40,6641.440842
-7.0,40,6643.768341
-6.5,40,6646.086407
-7.0,40,6648.443506
-6.5,40,6650.704015
-6.5,40,6653.066972
-6.5,40,6655.635775
-6.0,40,6658.05737
-6.5,40,6660.416027
-6.5,40,6662.705589
-7.0,40,6665.160167
-7.0,40,6667.591934
-7.0,40,6670.048812
-7.0,40,6672.335362
-6.0,40,6674.748032
-7.0,40,6677.022608
-6.5,40,6679.466374
-6.5,40,6710.589038
-6.5,40,6712.99709
-6.0,40,6715.509549
-6.5,40,6717.934044
-6.5,40,6720.243086
-6.5,40,6722.626287
-7.0,40,6724.8809
-7.0,40,6727.389308
-7.0,40,6729.711236
-6.5,40,6732.138154
-6.5,40,6734.442466
-6.5,40,6736.843359
-6.0,40,6739.314393
-6.0,40,6741.81925
-6.5,40,6744.229848
-6.5,40,6746.805771
-6.5,40,6749.204419
-6.5,40,6751.626076
-6.5,40,6754.127063
-7.0,40,6756.676785
-6.5,40,6759.11529
-6.5,40,6761.498952
-7.0,40,6763.861683
-6.5,40,6766.2613
-7.0,40,6768.728605
-6.0,40,6805.307739
-7.0,40,6807.766242
-7.0,40,6810.149535
-6.5,40,6812.640093
-6.5,40,6814.966875
-7.0,40,6817.508948
-7.0,40,6819.786288
-6.0,40,6822.163484
-6.0,40,6824.57209
-7.0,40,6826.977297
-6.5,40,6829.531885
-7.0,40,6831.858927
-6.5,40,6834.292094
-6.5,40,6836.755685
-7.0,40,6839.12461
-7.0,40,6841.401464
-6.5,40,6843.722342
-7.0,40,6846.116637
-6.5,40,6848.601136
-7.0,40,6851.099672
-6.5,40,6853.532927
-5.5,40,6855.859702
-5.5,40,6858.360005
-6.5,40,6860.711706
-6.5,40,6863.258525
-7.5,40,6900.755277
-7.0,40,6903.080719
-7.0,40,6905.425047
-6.5,40,6907.779746
-6.0,40,6910.305274
-6.5,40,6912.67112
-6.0,40,6915.145235
-6.5,40,6917.711743
-6.0,40,6920.077525
-6.5,40,6922.459422
-6.5,40,6924.865759
-6.5,40,6927.316041
-6.0,40,6929.651025
-6.5,40,6932.048184
-6.5,40,6934.352156
-6.5,40,6936.802558
-7.0,40,6939.052911
-6.5,40,6941.36227
-6.5,40,6943.551879
-6.5,40,6946.004246
-7.0,40,6948.437623
-6.5,40,6950.89233
-6.5,40,6953.172581
-6.5,40,6955.455358
-6.5,40,6957.643006
-6.0,40,6994.281256
-7.0,40,6996.513007
-7.0,40,6998.827732
-6.5,40,7001.102039
-6.0,40,7003.535553
-6.5,40,7005.732662
-7.0,40,7008.082585
-6.5,40,7010.379562
-7.0,40,7012.75605
-6.5,40,7015.029962
-6.5,40,7017.478165
-7.0,40,7019.911289
-5.5,40,7022.349963
-6.5,40,7024.813231
-6.0,40,7027.295708
-6.5,40,7029.602959
-6.5,40,7031.973009
-6.0,40,7034.378818
-7.0,40,7036.658371
-6.5,40,7038.871243
-6.0,40,7041.154458
-6.5,40,7043.607451
-7.0,40,7045.961397
-6.5,40,7048.271724
-7.0,40,7050.544708
-6.5,40,7082.316161
-6.5,40,7084.658873
-6.5,40,7087.10617
-7.0,40,7089.514753
-6.5,40,7091.99027
-6.0,40,7094.335671
-7.0,40,7096.698187
-7.0,40,7099.091247
-7.0,40,7101.506367
-6.5,40,7104.053431
-6.0,40,7106.402066
-7.0,40,7108.664521
-7.0,40,7111.135678
-6.0,40,7113.588344
-6.5,40,7115.988093
-6.0,40,7118.349126
-6.0,40,7120.803522
-6.5,40,7123.109755
-6.5,40,7125.507623
-6.5,40,7127.870993
-7.0,40,7130.296751
-6.5,40,7132.7739
-6.0,40,7135.190691
-6.5,40,7137.541144
-6.5,40,7139.866762
-7.0,40,7176.011329
-6.0,40,7178.274953
-6.0,40,7180.623323
-6.0,40,7183.000778
-6.0,40,7185.526871
-7.0,40,7187.66909
-6.0,40,7189.991378
-7.0,40,7192.3194
-6.5,40,7194.749159
-5.5,40,7197.082957
-6.0,40,7199.53669
-6.0,40,7201.872268
-6.0,40,7204.410182
-6.5,40,7206.73661
-6.5,40,7209.185392
-6.5,40,7211.526163
-6.5,40,7213.984568
-6.5,40,7216.393126
-6.5,40,7218.766813
-6.5,40,7221.183757
-5.5,40,7223.83201
-6.5,40,7226.14287
-6.5,40,7228.762906
-6.0,40,7231.133113
-6.5,40,7233.517258
-6.0,40,7270.073812
-6.5,40,7272.392749
-6.0,40,7274.867587
-6.0,40,7277.37234
-6.5,40,7279.680083
-6.0,40,7282.119038
-6.5,40,7284.634206
-6.5,40,7287.003946
-6.5,40,7289.445855
-7.0,40,7291.785692
-6.5,40,7294.282435
-6.5,40,7296.576634
-7.0,40,7298.913252
-6.5,40,7301.297636
-6.5,40,7303.783314
-6.0,40,7306.178632
-6.5,40,7308.643992
-6.5,40,7310.96371
-6.0,40,7313.324382
-6.0,40,7315.727715
-6.5,40,7318.132658
-6.0,40,7320.376422
-7.0,40,7322.760782
-5.5,40,7325.176087
-6.0,40,7327.586854
-6.5,40,7359.288569
-6.5,40,7361.548692
-6.5,40,7363.883622
-6.5,40,7366.239968
-6.0,40,7368.553135
-7.0,40,7370.7975
-6.5,40,7373.107281
-7.0,40,7375.539066
-6.5,40,7377.918737
-6.5,40,7380.271278
-6.0,40,7382.758468
-6.0,40,7385.027885
-6.5,40,7387.359883
-6.5,40,7389.670313
-6.5,40,7391.985803
-6.0,40,7394.387235
-6.0,40,7396.739475
-6.0,40,7399.049301
-7.0,40,7401.520615
-6.0,40,7404.031796
-5.5,40,7406.436615
-6.0,40,7408.794133
-6.0,40,7411.1263
-6.0,40,7413.566367
-6.5,40,7415.897631
-6.5,40,7452.845461
-6.5,40,7455.234014
-7.0,40,7457.637241
-6.5,40,7460.058478
-6.5,40,7462.537776
-7.0,40,7464.745883
-6.0,40,7467.103865
-6.0,40,7469.496573
-7.0,40,7471.863186
-7.0,40,7474.352047
-6.0,40,7476.744189
-6.5,40,7479.207649
-6.5,40,7481.696032
-7.0,40,7483.988338
-6.0,40,7486.316473
-5.5,40,7488.717554
-6.5,40,7491.162375
-6.5,40,7493.724525
-6.0,40,7496.103735
-7.0,40,7498.42656
-6.5,40,7500.727413
-6.0,40,7503.182069
-6.0,40,7505.563368
-7.0,40,7507.880643
-7.0,40,7510.228458
-6.0,40,7546.929281
-7.0,40,7549.214179
-6.5,40,7551.62075
-7.0,40,7553.984698
-6.5,40,7556.352671
-7.0,40,7558.697357
-7.0,40,7561.038462
-6.0,40,7563.370224
-6.5,40,7565.798493
-6.5,40,7568.283216
-6.0,40,7570.622951
-6.0,40,7573.048407
-6.5,40,7575.424042
-6.0,40,7577.785313
-6.0,40,7580.179145
-6.5,40,7582.517706
-6.5,40,7585.100934
-7.0,40,7587.5353
-6.0,40,7589.935013
-6.0,40,7592.188124
-6.0,40,7594.737498
-6.0,40,7597.138147
-5.5,40,7599.593003
-6.0,40,7601.863909
-6.0,40,7604.14999
-6.0,40,7640.596214
-6.0,40,7642.853849
-6.5,40,7645.219031
-6.5,40,7647.704151
-6.5,40,7650.02918
-7.0,40,7652.540954
-6.5,40,7654.958377
-7.0,40,7657.28026
-6.5,40,7659.725303
-6.5,40,7662.162414
-6.0,40,7664.506921
-6.5,40,7666.892574
-6.0,40,7669.339562
-6.0,40,7671.623244
-4.5,40,7673.97514
-6.5,40,7676.434866
-6.5,40,7678.847559
-5.0,40,7681.17299
-6.0,40,7683.501706
-6.5,40,7685.7791
-6.5,40,7688.158576
-6.5,40,7690.522827
-6.0,40,7692.830774
-6.0,40,7695.265626
-6.0,40,7697.656857
-6.5,40,7729.336674
-6.5,40,7731.745047
-6.5,40,7734.007808
-6.0,40,7736.189394
-6.5,40,7738.578032
-6.0,40,7740.863764
-5.0,40,7743.06245
-6.0,40,7745.479275
-6.0,40,7747.810182
-6.0,40,7750.122122
-6.5,40,7752.60068
-7.0,40,7754.911372
-6.0,40,7757.442007
-7.5,40,7759.839547
-6.0,40,7762.294086
-7.0,40,7764.549932
-6.5,40,7766.921564
-6.5,40,7769.188877
-6.0,40,7771.554999
-6.0,40,7773.924217
-6.0,40,7776.286754
-6.0,40,7778.798383
-5.0,40,7781.157819
-7.0,40,7783.651814
-6.0,40,7786.07427
-6.0,40,7822.810323
-6.5,40,7825.182494
-6.5,40,7827.508128
-6.5,40,7829.847316
-7.0,40,7832.183509
-6.0,40,7834.494155
-6.5,40,7836.877312
-7.0,40,7839.292464
-5.5,40,7841.504762
-6.5,40,7844.011647
-6.0,40,7846.287702
-6.5,40,7848.68604
-6.5,40,7851.025346
-6.5,40,7853.402115
-6.0,40,7855.728565
-5.5,40,7858.199352
-6.5,40,7860.605799
-7.0,40,7863.094358
-6.5,40,7865.444656
-6.5,40,7867.829395
-5.5,40,7870.297605
-6.5,40,7872.6147
-6.0,40,7875.007628
-7.0,40,7877.481683
-6.5,40,7879.865387
-6.0,40,7916.181486
-6.5,40,7918.506766
-7.0,40,7920.917693
-6.0,40,7923.383087
-6.5,40,7925.833953
-6.0,40,7928.234471
-6.5,40,7930.543777
-6.0,40,7932.745406
-5.5,40,7935.144786
-6.5,40,7937.58111
-5.5,40,7940.028057
-6.0,40,7942.309273
-6.5,40,7944.79476
-6.5,40,7947.282884
-7.0,40,7949.769894
-6.0,40,7952.262477
-6.5,40,7954.6542
-6.0,40,7957.127484
-6.5,40,7959.498673
-6.0,40,7961.854932
-6.0,40,7964.303518
-6.5,40,7966.635587
-6.5,40,7968.971497
-7.0,40,7971.359171
-6.5,40,7973.755993
-6.0,40,8004.540213
-6.5,40,8006.82499
-6.0,40,8009.070996
-6.5,40,8011.321715
-6.5,40,8013.699095
-6.5,40,8016.084721
-6.5,40,8018.409623
